------------------------------------------------------------------------------
Dataset: adult | Method: Curv   | Seed: 0 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
    6 |  0.15575000
    7 |  0.16974074
    8 |  0.18453703
    9 |  0.15865741
   10 |  0.26150926
   11 |  0.15106481
   12 |  0.15342592
   13 |  0.15755555
   14 |  0.15187963
   15 |  0.15153704
   16 |  0.14890741
   17 |  0.15310185
   18 |  0.14926852
   19 |  0.14993518
   20 |  0.15242592
   21 |  0.15105555
   22 |  0.14953704
   23 |  0.15131481
   24 |  0.15020370
   25 |  0.15068519
   26 |  0.15109259
   27 |  0.15183333
   28 |  0.17799074
   29 |  0.15009259
   30 |  0.15513889
   31 |  0.15267592
   32 |  0.14983333
   33 |  0.15248148
   34 |  0.14873148
   35 |  0.15071296
   36 |  0.14976852
   37 |  0.15211111
   38 |  0.16669444
   39 |  0.15286111
   40 |  0.15303704
   41 |  0.15433333
   42 |  0.15587037
   43 |  0.15136420
   44 |  0.15403704
   45 |  0.15006481
   46 |  0.15197222
   47 |  0.15842592
   48 |  0.15125000
   49 |  0.15357407
   50 |  0.15164815
   51 |  0.15386111
   52 |  0.14983333
   53 |  0.15065741
   54 |  0.15064815
   55 |  0.15209259
   56 |  0.15126852
   57 |  0.15031481
   58 |  0.15136111
   59 |  0.15232407
   60 |  0.15077778
   61 |  0.15264815
   62 |  0.15025926
   63 |  0.15090741
   64 |  0.15042593
   65 |  0.15183333
   66 |  0.15112963
   67 |  0.15062963
   68 |  0.15102778
   69 |  0.15410185
   70 |  0.15021296
   71 |  0.15363889
   72 |  0.15021296
   73 |  0.15025926
   74 |  0.14957407
   75 |  0.15168519
   76 |  0.15018519
   77 |  0.15439815
   78 |  0.15308333
   79 |  0.15096296
   80 |  0.21296296
   81 |  0.16013888
   82 |  0.14917592
   83 |  0.15191666
   84 |  0.14954629
   85 |  0.15377778
   86 |  0.15017592
   87 |  0.14900000
   88 |  0.14900000
   89 |  0.15214814
   90 |  0.14893518
   91 |  0.15118519
   92 |  0.14861111
   93 |  0.15331481
   94 |  0.15015741
   95 |  0.15244445
   96 |  0.15526852
   97 |  0.14929629
   98 |  0.15027778
   99 |  0.15160185
  100 |  0.15208333
  101 |  0.15394444
  102 |  0.15057407
  103 |  0.15012037
  104 |  0.15087037
  105 |  0.14906481
  106 |  0.15201852
  107 |  0.15155555
  108 |  0.14939815
  109 |  0.15060185
  110 |  0.14939815
  111 |  0.15117593
  112 |  0.15074074
  113 |  0.15362037
  114 |  0.15606482
  115 |  0.16194445
  116 |  0.15276852
  117 |  0.15170370
  118 |  0.14894444
  119 |  0.15042593
  120 |  0.15104629
  121 |  0.16458333
  122 |  0.15053703
  123 |  0.15217593
  124 |  0.15026852
  125 |  0.15059259
  126 |  0.14949074
  127 |  0.15247222
  128 |  0.15197222
  129 |  0.15174074
  130 |  0.15356482
  131 |  0.14872222
  132 |  0.14974074
  133 |  0.14902778
  134 |  0.14918518
  135 |  0.14986111
  136 |  0.15132407
  137 |  0.14946296
  138 |  0.15038889
  139 |  0.14806481
  140 |  0.15555556
  141 |  0.15160185
  142 |  0.15044444
  143 |  0.14950926
  144 |  0.14927778
  145 |  0.15210185
  146 |  0.15046296
  147 |  0.15143518
  148 |  0.14886111
  149 |  0.14972222
  150 |  0.15112963

------------------------------------------------------------------------------
Dataset: higgs | Method: Curv   | Seed: 0 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.31490775
    2 |  0.35125461
    3 |  0.37513376
    4 |  0.39264299
    5 |  0.37461254
    6 |  0.31890682
    7 |  0.32041051
    8 |  0.38389760
    9 |  0.29397140
   10 |  0.35499077
   11 |  0.31321032
   12 |  0.29732472
   13 |  0.39562730
   14 |  0.33217251
   15 |  0.29393911
   16 |  0.37842251
   17 |  0.30449723
   18 |  0.37875461
   19 |  0.31663283
   20 |  0.31226015
   21 |  0.37254612
   22 |  0.40580258
   23 |  0.31201107
   24 |  0.30838561
   25 |  0.31110700
   26 |  0.39692805
   27 |  0.31431273
   28 |  0.31358856
   29 |  0.37556734
   30 |  0.39765682
   31 |  0.29386531
   32 |  0.34133764
   33 |  0.38233394
   34 |  0.29352398
   35 |  0.39044280
   36 |  0.34470018
   37 |  0.37241236
   38 |  0.29374538
   39 |  0.28634225
   40 |  0.34443265
   41 |  0.34242620
   42 |  0.32779981
   43 |  0.31553044
   44 |  0.39817343
   45 |  0.29837177
   46 |  0.31151291
   47 |  0.37533210
   48 |  0.29073339
   49 |  0.38313191
   50 |  0.29775368
   51 |  0.28822416
   52 |  0.32612084
   53 |  0.31594557
   54 |  0.29094557
   55 |  0.37371310
   56 |  0.30082564
   57 |  0.38915129
   58 |  0.32000461
   59 |  0.31681273
   60 |  0.32936807
   61 |  0.39335332
   62 |  0.39680350
   63 |  0.35072417
   64 |  0.35232934
   65 |  0.32134686
   66 |  0.39098247
   67 |  0.37121310
   68 |  0.32101014
   69 |  0.31142989
   70 |  0.42265221
   71 |  0.34927583
   72 |  0.39888838
   73 |  0.36119926
   74 |  0.30541051
   75 |  0.37826568
   76 |  0.30977860
   77 |  0.39735240
   78 |  0.37105166
   79 |  0.36775830
   80 |  0.39891605
   81 |  0.44653137
   82 |  0.33583025
   83 |  0.41558579
   84 |  0.37218634
   85 |  0.31758763
   86 |  0.30578874
   87 |  0.35231550
   88 |  0.31715867
   89 |  0.32136070
   90 |  0.44461255
   91 |  0.30035054
   92 |  0.34774908
   93 |  0.36352398
   94 |  0.38226476
   95 |  0.35855166
   96 |  0.38329797
   97 |  0.43018911
   98 |  0.45474631
   99 |  0.30568726
  100 |  0.30875000
  101 |  0.34804428
  102 |  0.35957103
  103 |  0.31824262
  104 |  0.39475554
  105 |  0.35319188
  106 |  0.31151752
  107 |  0.30287823
  108 |  0.31248616
  109 |  0.32063653
  110 |  0.30999999
  111 |  0.37280904
  112 |  0.30111162
  113 |  0.31018450
  114 |  0.34096863
  115 |  0.33071955
  116 |  0.32437269
  117 |  0.31275830
  118 |  0.30749539
  119 |  0.35065959
  120 |  0.31868081
  121 |  0.32121771
  122 |  0.29664668
  123 |  0.30771218
  124 |  0.33135147
  125 |  0.31214022
  126 |  0.32637454
  127 |  0.29521679
  128 |  0.34205719
  129 |  0.29664668
  130 |  0.32030443
  131 |  0.44647601
  132 |  0.30680351
  133 |  0.44015221
  134 |  0.32752306
  135 |  0.31476937
  136 |  0.28894372
  137 |  0.45270756
  138 |  0.30852398
  139 |  0.31670664
  140 |  0.37884686
  141 |  0.30117620
  142 |  0.29496310
  143 |  0.37931273
  144 |  0.30349631
  145 |  0.36298432
  146 |  0.31888838
  147 |  0.39136070
  148 |  0.34835793
  149 |  0.31856089
  150 |  0.29423432

------------------------------------------------------------------------------
Dataset: higgs | Method: Adapt  | Seed: 0 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.32449723
    2 |  0.47497233
    3 |  0.29644834
    4 |  0.29892066
    5 |  0.30884686
    6 |  0.34547970
    7 |  0.35286438
    8 |  0.36489391
    9 |  0.35686347
   10 |  0.33095019
   11 |  0.34945111
   12 |  0.28942804
   13 |  0.34157749
   14 |  0.29477398
   15 |  0.33435424
   16 |  0.29125461
   17 |  0.44188653
   18 |  0.34631457
   19 |  0.28927583
   20 |  0.32831642
   21 |  0.30293819
   22 |  0.32192804
   23 |  0.29810424
   24 |  0.30026291
   25 |  0.37883533
   26 |  0.29892528
   27 |  0.31917896
   28 |  0.29098709
   29 |  0.33351475
   30 |  0.31889760
   31 |  0.30124077
   32 |  0.29462177
   33 |  0.31221863
   34 |  0.39765682
   35 |  0.29404520
   36 |  0.33792435
   37 |  0.29234317
   38 |  0.34349169
   39 |  0.28795203
   40 |  0.30261531
   41 |  0.29016605
   42 |  0.28792896
   43 |  0.29983856
   44 |  0.29766605
   45 |  0.28884225
   46 |  0.29773062
   47 |  0.28702490
   48 |  0.29216789
   49 |  0.33289206
   50 |  0.32202951
   51 |  0.29525830
   52 |  0.29807195
   53 |  0.33356088
   54 |  0.30108856
   55 |  0.28875000
   56 |  0.32816882
   57 |  0.35939114
   58 |  0.30032749
   59 |  0.29462177
   60 |  0.29456642
   61 |  0.29223708
   62 |  0.29537823
   63 |  0.30187731
   64 |  0.32836716
   65 |  0.34899446
   66 |  0.38715867
   67 |  0.30244465
   68 |  0.28832564
   69 |  0.31643450
   70 |  0.32037823
   71 |  0.30100092
   72 |  0.30390221
   73 |  0.29776292
   74 |  0.29371310
   75 |  0.29202029
   76 |  0.39363007
   77 |  0.29847324
   78 |  0.30134225
   79 |  0.30778136
   80 |  0.32018911
   81 |  0.30000923
   82 |  0.29960332
   83 |  0.29120849
   84 |  0.29072878
   85 |  0.31935424
   86 |  0.29122694
   87 |  0.29481089
   88 |  0.31014299
   89 |  0.29912362
   90 |  0.31547048
   91 |  0.36567804
   92 |  0.31145295
   93 |  0.30020756
   94 |  0.29010609
   95 |  0.29073800
   96 |  0.30227859
   97 |  0.28680351
   98 |  0.37933118
   99 |  0.33571033
  100 |  0.29098708
  101 |  0.37571955
  102 |  0.30037823
  103 |  0.28851476
  104 |  0.34236624
  105 |  0.30313653
  106 |  0.29465867
  107 |  0.31370849
  108 |  0.33291051
  109 |  0.30734317
  110 |  0.29847324
  111 |  0.30040590
  112 |  0.29291974
  113 |  0.34533671
  114 |  0.30307195
  115 |  0.30064114
  116 |  0.28959870
  117 |  0.28964944
  118 |  0.31705719
  119 |  0.28565958
  120 |  0.28514759
  121 |  0.28708025
  122 |  0.28708025
  123 |  0.28624538
  124 |  0.28859777
  125 |  0.28624538
  126 |  0.28725091
  127 |  0.28661899
  128 |  0.28690958
  129 |  0.28821494
  130 |  0.28970479
  131 |  0.29341789
  132 |  0.29341789
  133 |  0.29341789
  134 |  0.30287361
  135 |  0.29259686
  136 |  0.29645756
  137 |  0.29726476
  138 |  0.29726476
  139 |  0.30424354
  140 |  0.28979704
  141 |  0.29017066
  142 |  0.30904059
  143 |  0.31520295
  144 |  0.29113929
  145 |  0.29727398
  146 |  0.29209409
  147 |  0.29590867
  148 |  0.29079335
  149 |  0.28675276
  150 |  0.28725091

------------------------------------------------------------------------------
Dataset: higgs | Method: Optuna | Seed: 0 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.32449723
    2 |  0.31522140
    3 |  0.30078413
    4 |  0.42680812
    5 |  0.30181273
    6 |  0.33176199
    7 |  0.43888837
    8 |  0.43826107
    9 |  0.46208487
   10 |  0.43393450
   11 |  0.32350553
   12 |  0.30073801
   13 |  0.28963100
   14 |  0.32327951
   15 |  0.29297048
   16 |  0.28625461
   17 |  0.30223247
   18 |  0.28807657
   19 |  0.28863007
   20 |  0.43485240
   21 |  0.34273063
   22 |  0.29260147
   23 |  0.32519372
   24 |  0.30528598
   25 |  0.29107472
   26 |  0.30402675
   27 |  0.29688653
   28 |  0.28294741
   29 |  0.28568266
   30 |  0.30228782
   31 |  0.28773524
   32 |  0.28565498
   33 |  0.28480627
   34 |  0.29198801
   35 |  0.29011070
   36 |  0.28423893
   37 |  0.29668819
   38 |  0.28103321
   39 |  0.33125922
   40 |  0.29044280
   41 |  0.28902675
   42 |  0.29227859
   43 |  0.28564575
   44 |  0.28934502
   45 |  0.29467251
   46 |  0.28592712
   47 |  0.28760147
   48 |  0.30119926
   49 |  0.30268911
   50 |  0.28574723
   51 |  0.29868542
   52 |  0.29112546
   53 |  0.28575184
   54 |  0.42603321
   55 |  0.28301660
   56 |  0.28353782
   57 |  0.28261070
   58 |  0.28335332
   59 |  0.33149446
   60 |  0.28301660
   61 |  0.35131227
   62 |  0.28263837
   63 |  0.28420202
   64 |  0.28991236
   65 |  0.31334409
   66 |  0.28404981
   67 |  0.28730627
   68 |  0.28776292
   69 |  0.31982011
   70 |  0.37137454
   71 |  0.28645295
   72 |  0.28269833
   73 |  0.28221402
   74 |  0.28900831
   75 |  0.28576107
   76 |  0.28240313
   77 |  0.28590406
   78 |  0.30499539
   79 |  0.28637915
   80 |  0.31368542
   81 |  0.28568727
   82 |  0.28234317
   83 |  0.28129151
   84 |  0.28307196
   85 |  0.28181273
   86 |  0.30053659
   87 |  0.28386992
   88 |  0.31967251
   89 |  0.28187269
   90 |  0.28289207
   91 |  0.28443727
   92 |  0.28426660
   93 |  0.28348708
   94 |  0.28245848
   95 |  0.30044895
   96 |  0.28458487
   97 |  0.28036439
   98 |  0.28190498
   99 |  0.39832103
  100 |  0.28276753
  101 |  0.28571494
  102 |  0.28232472
  103 |  0.28319650
  104 |  0.29073340
  105 |  0.28482011
  106 |  0.28089023
  107 |  0.28512915
  108 |  0.28172509
  109 |  0.28395296
  110 |  0.28380535
  111 |  0.28679428
  112 |  0.28185886
  113 |  0.28341328
  114 |  0.28301661
  115 |  0.28745849
  116 |  0.28138838
  117 |  0.28203875
  118 |  0.28193266
  119 |  0.28332565
  120 |  0.28289207
  121 |  0.28424816
  122 |  0.28291974
  123 |  0.28289668
  124 |  0.30788284
  125 |  0.29127306
  126 |  0.28791052
  127 |  0.28333026
  128 |  0.28146218
  129 |  0.28343173
  130 |  0.28236624
  131 |  0.28519373
  132 |  0.38320571
  133 |  0.28016606
  134 |  0.28718174
  135 |  0.33385609
  136 |  0.28204336
  137 |  0.29050738
  138 |  0.28655904
  139 |  0.28157750
  140 |  0.28313653
  141 |  0.30384379
  142 |  0.28061346
  143 |  0.28188653
  144 |  0.28155904
  145 |  0.28188653
  146 |  0.28072417
  147 |  0.28163745
  148 |  0.28218635
  149 |  0.28076107
  150 |  0.27972786

------------------------------------------------------------------------------
Dataset: higgs | Method: Curv   | Seed: 1 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.33391605
    2 |  0.31113930
    3 |  0.33177121
    4 |  0.36096402
    5 |  0.32795663
    6 |  0.33481088
    7 |  0.33426199
    8 |  0.32195110
    9 |  0.37318265
   10 |  0.36078413
   11 |  0.32264299
   12 |  0.34457564
   13 |  0.32144833
   14 |  0.38330719
   15 |  0.33543819
   16 |  0.35316420
   17 |  0.36307657
   18 |  0.32223247
   19 |  0.32233395
   20 |  0.33788745
   21 |  0.31283210
   22 |  0.30206180
   23 |  0.32781365
   24 |  0.38192343
   25 |  0.32289667
   26 |  0.30658672
   27 |  0.38735701
   28 |  0.32142065
   29 |  0.32975553
   30 |  0.31931272
   31 |  0.39642527
   32 |  0.34439575
   33 |  0.40481088
   34 |  0.36966328
   35 |  0.31231550
   36 |  0.32148985
   37 |  0.31086715
   38 |  0.31862085
   39 |  0.35817804
   40 |  0.30886070
   41 |  0.31952030
   42 |  0.31093173
   43 |  0.36465405
   44 |  0.30672048
   45 |  0.42155443
   46 |  0.29795203
   47 |  0.38076107
   48 |  0.30595941
   49 |  0.32359779
   50 |  0.34305350
   51 |  0.35060885
   52 |  0.35918819
   53 |  0.36092712
   54 |  0.30305811
   55 |  0.39258302
   56 |  0.31599169
   57 |  0.29571494
   58 |  0.39910977
   59 |  0.36555812
   60 |  0.37142989
   61 |  0.38044741
   62 |  0.41688652
   63 |  0.29166052
   64 |  0.28714483
   65 |  0.28904520
   66 |  0.29007841
   67 |  0.28360239
   68 |  0.28443265
   69 |  0.28752767
   70 |  0.28983856
   71 |  0.31477398
   72 |  0.30041052
   73 |  0.29761531
   74 |  0.33368542
   75 |  0.33623616
   76 |  0.28774908
   77 |  0.28761992
   78 |  0.32400829
   79 |  0.34021217
   80 |  0.29839022
   81 |  0.29079336
   82 |  0.30377767
   83 |  0.30821494
   84 |  0.30564575
   85 |  0.32209871
   86 |  0.31890682
   87 |  0.28360239
   88 |  0.28932195
   89 |  0.30820110
   90 |  0.35355165
   91 |  0.28880535
   92 |  0.32946494
   93 |  0.30663284
   94 |  0.28315498
   95 |  0.29544280
   96 |  0.31770295
   97 |  0.32619926
   98 |  0.30992158
   99 |  0.29351937
  100 |  0.28598708
  101 |  0.30818726
  102 |  0.29436347
  103 |  0.30374077
  104 |  0.32093173
  105 |  0.28500461
  106 |  0.28945110
  107 |  0.28493542
  108 |  0.30665590
  109 |  0.32001384
  110 |  0.29295203
  111 |  0.34952029
  112 |  0.30103782
  113 |  0.29744003
  114 |  0.34008302
  115 |  0.30069188
  116 |  0.33989391
  117 |  0.29848708
  118 |  0.32042435
  119 |  0.32690959
  120 |  0.30704335
  121 |  0.31601475
  122 |  0.32385608
  123 |  0.29253228
  124 |  0.28541051
  125 |  0.34147601
  126 |  0.36240775
  127 |  0.29347324
  128 |  0.31544280
  129 |  0.31467711
  130 |  0.32009686
  131 |  0.32798431
  132 |  0.31787361
  133 |  0.30405442
  134 |  0.28640683
  135 |  0.34026752
  136 |  0.34212637
  137 |  0.28444188
  138 |  0.37205719
  139 |  0.31577490
  140 |  0.32208947
  141 |  0.31664667
  142 |  0.28502767
  143 |  0.33844556
  144 |  0.29100553
  145 |  0.28680350
  146 |  0.28821033
  147 |  0.29172048
  148 |  0.32961254
  149 |  0.30781365
  150 |  0.29146217

------------------------------------------------------------------------------
Dataset: higgs | Method: Adapt  | Seed: 1 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.47431273
    2 |  0.45168819
    3 |  0.35105166
    4 |  0.45565959
    5 |  0.45230627
    6 |  0.45240313
    7 |  0.28739852
    8 |  0.36026291
    9 |  0.35297509
   10 |  0.31035516
   11 |  0.44177506
   12 |  0.28580719
   13 |  0.29113468
   14 |  0.29554889
   15 |  0.34705258
   16 |  0.28627306
   17 |  0.48030904
   18 |  0.46764299
   19 |  0.32474631
   20 |  0.33169280
   21 |  0.29624077
   22 |  0.36356550
   23 |  0.33017527
   24 |  0.47769373
   25 |  0.30288284
   26 |  0.30017065
   27 |  0.35458487
   28 |  0.28754151
   29 |  0.32032748
   30 |  0.29160055
   31 |  0.30953413
   32 |  0.32429888
   33 |  0.38119004
   34 |  0.28850092
   35 |  0.32161900
   36 |  0.29908210
   37 |  0.30334409
   38 |  0.28891143
   39 |  0.31658210
   40 |  0.35494465
   41 |  0.48512915
   42 |  0.29291974
   43 |  0.35511531
   44 |  0.40174814
   45 |  0.30473708
   46 |  0.28665129
   47 |  0.28582564
   48 |  0.29010147
   49 |  0.43439114
   50 |  0.30100092
   51 |  0.28988929
   52 |  0.30960332
   53 |  0.32218173
   54 |  0.29967712
   55 |  0.29120387
   56 |  0.29121310
   57 |  0.30743542
   58 |  0.31106088
   59 |  0.30172970
   60 |  0.29208026
   61 |  0.29822878
   62 |  0.29748155
   63 |  0.30862084
   64 |  0.29353321
   65 |  0.40207103
   66 |  0.37954797
   67 |  0.29734317
   68 |  0.29327952
   69 |  0.31598708
   70 |  0.28747693
   71 |  0.28794741
   72 |  0.30943726
   73 |  0.30196033
   74 |  0.28790590
   75 |  0.33092251
   76 |  0.28642527
   77 |  0.35751383
   78 |  0.28581180
   79 |  0.28581180
   80 |  0.42184041
   81 |  0.28479704
   82 |  0.30974631
   83 |  0.30087638
   84 |  0.30448339
   85 |  0.30174815
   86 |  0.30966789
   87 |  0.28470018
   88 |  0.28724169
   89 |  0.29736623
   90 |  0.28582564
   91 |  0.29092712
   92 |  0.28687269
   93 |  0.30755073
   94 |  0.28492158
   95 |  0.29275830
   96 |  0.28940959
   97 |  0.28725092
   98 |  0.29198800
   99 |  0.30223708
  100 |  0.30578874
  101 |  0.29898062
  102 |  0.39822416
  103 |  0.29057657
  104 |  0.32834409
  105 |  0.28771678
  106 |  0.29046125
  107 |  0.28996309
  108 |  0.28810885
  109 |  0.29621771
  110 |  0.28866697
  111 |  0.28950184
  112 |  0.31438652
  113 |  0.28947417
  114 |  0.33778136
  115 |  0.28921125
  116 |  0.29345940
  117 |  0.36209409
  118 |  0.29906826
  119 |  0.29466789
  120 |  0.35944188
  121 |  0.29194188
  122 |  0.29930350
  123 |  0.29155904
  124 |  0.33227859
  125 |  0.29258764
  126 |  0.29386070
  127 |  0.31111162
  128 |  0.35509686
  129 |  0.28998616
  130 |  0.28807656
  131 |  0.28733856
  132 |  0.29371771
  133 |  0.29128690
  134 |  0.29228321
  135 |  0.30053044
  136 |  0.29298431
  137 |  0.29351476
  138 |  0.29556734
  139 |  0.29328874
  140 |  0.29237546
  141 |  0.30180811
  142 |  0.33120848
  143 |  0.29434501
  144 |  0.28406365
  145 |  0.31084871
  146 |  0.28406365
  147 |  0.28841789
  148 |  0.29992158
  149 |  0.29417896
  150 |  0.28631919

------------------------------------------------------------------------------
Dataset: higgs | Method: Optuna | Seed: 1 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.47431273
    2 |  0.29382841
    3 |  0.29463099
    4 |  0.29388838
    5 |  0.29332103
    6 |  0.34785516
    7 |  0.42428505
    8 |  0.37115314
    9 |  0.33565959
   10 |  0.40963561
   11 |  0.32296586
   12 |  0.29635148
   13 |  0.29642527
   14 |  0.29011531
   15 |  0.28660517
   16 |  0.28843634
   17 |  0.36760148
   18 |  0.32933579
   19 |  0.29030904
   20 |  0.47355627
   21 |  0.34315037
   22 |  0.28888376
   23 |  0.29042435
   24 |  0.28694649
   25 |  0.28747694
   26 |  0.28373155
   27 |  0.29217712
   28 |  0.29072417
   29 |  0.28557656
   30 |  0.29040129
   31 |  0.37619926
   32 |  0.28713560
   33 |  0.28546587
   34 |  0.29881457
   35 |  0.28766144
   36 |  0.29159594
   37 |  0.29243542
   38 |  0.31073339
   39 |  0.28273524
   40 |  0.28128690
   41 |  0.28276291
   42 |  0.28276291
   43 |  0.28762915
   44 |  0.34454796
   45 |  0.28418357
   46 |  0.28213561
   47 |  0.32239852
   48 |  0.28933579
   49 |  0.30456181
   50 |  0.32238468
   51 |  0.36662823
   52 |  0.28562730
   53 |  0.28191421
   54 |  0.29247694
   55 |  0.29006918
   56 |  0.28493081
   57 |  0.31363468
   58 |  0.35803505
   59 |  0.30694188
   60 |  0.28310424
   61 |  0.29505073
   62 |  0.28258302
   63 |  0.28470941
   64 |  0.28607472
   65 |  0.28461254
   66 |  0.39132380
   67 |  0.29254612
   68 |  0.29339022
   69 |  0.28654981
   70 |  0.28224170
   71 |  0.28941420
   72 |  0.28350092
   73 |  0.28556273
   74 |  0.37599169
   75 |  0.36509686
   76 |  0.28340406
   77 |  0.28805350
   78 |  0.32989391
   79 |  0.29291974
   80 |  0.29170203
   81 |  0.28767528
   82 |  0.28335793
   83 |  0.29044280
   84 |  0.31831642
   85 |  0.28598708
   86 |  0.28529982
   87 |  0.30025830
   88 |  0.29624077
   89 |  0.30467250
   90 |  0.28809963
   91 |  0.28270756
   92 |  0.28460332
   93 |  0.29285978
   94 |  0.28787361
   95 |  0.28262915
   96 |  0.28505996
   97 |  0.29086254
   98 |  0.28285517
   99 |  0.28751845
  100 |  0.31162361
  101 |  0.28737085
  102 |  0.30278597
  103 |  0.28109317
  104 |  0.28435885
  105 |  0.28321956
  106 |  0.29733856
  107 |  0.29305812
  108 |  0.29615314
  109 |  0.28599631
  110 |  0.29220480
  111 |  0.30136070
  112 |  0.28617620
  113 |  0.29355627
  114 |  0.28505996
  115 |  0.28614852
  116 |  0.29883763
  117 |  0.30505535
  118 |  0.28400830
  119 |  0.28402675
  120 |  0.28332103
  121 |  0.30659132
  122 |  0.28310424
  123 |  0.28597325
  124 |  0.31418358
  125 |  0.28688653
  126 |  0.29201107
  127 |  0.29062269
  128 |  0.28263376
  129 |  0.28168819
  130 |  0.35032864
  131 |  0.31970479
  132 |  0.32588561
  133 |  0.28428044
  134 |  0.30299354
  135 |  0.28020295
  136 |  0.34594211
  137 |  0.28118081
  138 |  0.28267527
  139 |  0.28384225
  140 |  0.28432657
  141 |  0.29240774
  142 |  0.28427583
  143 |  0.29950184
  144 |  0.28019373
  145 |  0.31786900
  146 |  0.33870848
  147 |  0.28855627
  148 |  0.28043819
  149 |  0.28070111
  150 |  0.32510609

------------------------------------------------------------------------------
Dataset: higgs | Method: Curv   | Seed: 2 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.34803505
    2 |  0.35113007
    3 |  0.33619464
    4 |  0.35570111
    5 |  0.32941421
    6 |  0.36707564
    7 |  0.34894834
    8 |  0.41949723
    9 |  0.39880996
   10 |  0.32458948
   11 |  0.35269372
   12 |  0.36355627
   13 |  0.31778136
   14 |  0.37147140
   15 |  0.31878689
   16 |  0.31642988
   17 |  0.34084409
   18 |  0.35121771
   19 |  0.31872693
   20 |  0.36376383
   21 |  0.37181734
   22 |  0.36663284
   23 |  0.31807656
   24 |  0.42897601
   25 |  0.34295202
   26 |  0.34803966
   27 |  0.31706180
   28 |  0.33018450
   29 |  0.34423431
   30 |  0.35544280
   31 |  0.31657748
   32 |  0.32947417
   33 |  0.32989391
   34 |  0.34428966
   35 |  0.31760609
   36 |  0.36678044
   37 |  0.37179889
   38 |  0.33046125
   39 |  0.32347786
   40 |  0.40654981
   41 |  0.31351476
   42 |  0.30502305
   43 |  0.33989390
   44 |  0.31029981
   45 |  0.34649446
   46 |  0.33082564
   47 |  0.31312730
   48 |  0.30964945
   49 |  0.32178044
   50 |  0.30379151
   51 |  0.31802121
   52 |  0.32973247
   53 |  0.31611162
   54 |  0.35505534
   55 |  0.35782287
   56 |  0.35273985
   57 |  0.36130535
   58 |  0.30343635
   59 |  0.43791974
   60 |  0.33578413
   61 |  0.36875000
   62 |  0.30363930
   63 |  0.29944649
   64 |  0.33260609
   65 |  0.34159133
   66 |  0.34791974
   67 |  0.31655442
   68 |  0.37555350
   69 |  0.30502767
   70 |  0.30091790
   71 |  0.37877306
   72 |  0.38352860
   73 |  0.31706642
   74 |  0.30122232
   75 |  0.38472786
   76 |  0.36337638
   77 |  0.29776292
   78 |  0.35621771
   79 |  0.36570111
   80 |  0.37313652
   81 |  0.30189576
   82 |  0.43339945
   83 |  0.41889760
   84 |  0.43591790
   85 |  0.40739391
   86 |  0.40321955
   87 |  0.32029982
   88 |  0.35278597
   89 |  0.40035978
   90 |  0.35606549
   91 |  0.29928967
   92 |  0.32442343
   93 |  0.31269833
   94 |  0.29985240
   95 |  0.36437730
   96 |  0.30589945
   97 |  0.33564575
   98 |  0.29523062
   99 |  0.40038745
  100 |  0.31724169
  101 |  0.30265221
  102 |  0.30353782
  103 |  0.34761992
  104 |  0.37204335
  105 |  0.37827952
  106 |  0.31870849
  107 |  0.29667435
  108 |  0.38303966
  109 |  0.31630535
  110 |  0.30031826
  111 |  0.29697417
  112 |  0.44326568
  113 |  0.30122694
  114 |  0.38303044
  115 |  0.36404058
  116 |  0.30691882
  117 |  0.36332564
  118 |  0.30806734
  119 |  0.30189576
  120 |  0.30621310
  121 |  0.30838100
  122 |  0.37189575
  123 |  0.38132380
  124 |  0.31797970
  125 |  0.30410517
  126 |  0.29477860
  127 |  0.36412361
  128 |  0.31056273
  129 |  0.36069188
  130 |  0.36728321
  131 |  0.31327952
  132 |  0.35228782
  133 |  0.36704796
  134 |  0.32138837
  135 |  0.39563191
  136 |  0.30588561
  137 |  0.38280443
  138 |  0.30958487
  139 |  0.31188192
  140 |  0.29605166
  141 |  0.35681734
  142 |  0.29878229
  143 |  0.29795203
  144 |  0.30745387
  145 |  0.29636993
  146 |  0.34350553
  147 |  0.29990775
  148 |  0.30360239
  149 |  0.37927121
  150 |  0.29795203

------------------------------------------------------------------------------
Dataset: higgs | Method: Adapt  | Seed: 2 | Budget: 150
------------------------------------------------------------------------------
Trial | Loss
------+-----------
    1 |  0.38374999
    2 |  0.46615314
    3 |  0.40779520
    4 |  0.32032288
    5 |  0.29945571
    6 |  0.32401291
    7 |  0.44688192
    8 |  0.33821494
    9 |  0.46072878
   10 |  0.46208025
   11 |  0.45967712
   12 |  0.37419741
   13 |  0.35909132
   14 |  0.30718173
   15 |  0.48043819
   16 |  0.30491236
